timestamp,start_time,start_position_lat,start_position_long,end_position_lat,end_position_long,total_elapsed_time,total_timer_time,total_distance,total_strides,total_calories,enhanced_avg_speed,avg_speed,enhanced_max_speed,max_speed,total_ascent,total_descent,event,event_type,avg_heart_rate,max_heart_rate,avg_running_cadence,max_running_cadence,lap_trigger,sub_sport,avg_fractional_cadence,max_fractional_cadence,total_fractional_cycles,avg_vertical_oscillation,avg_temperature,max_temperature,timestamp_utc,timezone
2024-08-25 08:51:44-05:00,2024-08-25 13:50:49,,,,,55.178,55.178,50.0,,15,3.2616,3.2616,3.2616,3.2616,,,lap,stop,130,136,,,manual,lap_swimming,0.53125,,,,,,2024-08-25 13:51:44,
2024-08-25 08:52:06-05:00,2024-08-25 13:51:44,,,,,22.071,22.071,0.0,,2,0.0,0.0,0.0,0.0,,,lap,stop,135,139,,,manual,lap_swimming,,,,,,,2024-08-25 13:52:06,
2024-08-25 08:54:20-05:00,2024-08-25 13:52:06,,,,,133.284,133.284,100.0,,37,2.7,2.7,2.9916,2.9916,,,lap,stop,131,140,,,manual,lap_swimming,0.859375,,,,,,2024-08-25 13:54:20,
2024-08-25 08:54:47-05:00,2024-08-25 13:54:20,,,,,26.88,26.88,0.0,,1,0.0,0.0,0.0,0.0,,,lap,stop,132,140,,,manual,lap_swimming,,,,,,,2024-08-25 13:54:47,
2024-08-25 08:55:27-05:00,2024-08-25 13:54:47,,,,,40.5,40.5,50.0,,11,4.446000000000001,4.446000000000001,4.446000000000001,4.446000000000001,,,lap,stop,139,150,,,manual,lap_swimming,0.6640625,,,,,,2024-08-25 13:55:27,
2024-08-25 08:55:55-05:00,2024-08-25 13:55:27,,,,,27.618,27.618,0.0,,2,0.0,0.0,0.0,0.0,,,lap,stop,148,153,,,manual,lap_swimming,,,,,,,2024-08-25 13:55:55,
2024-08-25 08:56:46-05:00,2024-08-25 13:55:55,,,,,51.645,51.645,50.0,,15,3.4848,3.4848,3.4848,3.4848,,,lap,stop,154,162,,,manual,lap_swimming,0.53125,,,,,,2024-08-25 13:56:46,
2024-08-25 08:58:24-05:00,2024-08-25 13:56:46,,,,,97.982,97.982,0.0,,5,0.0,0.0,0.0,0.0,,,lap,stop,141,163,,,manual,lap_swimming,,,,,,,2024-08-25 13:58:24,
2024-08-25 08:59:11-05:00,2024-08-25 13:58:24,,,,,46.736,46.736,50.0,,12,3.8520000000000003,3.8520000000000003,3.8520000000000003,3.8520000000000003,,,lap,stop,138,144,,,manual,lap_swimming,0.53125,,,,,,2024-08-25 13:59:11,
2024-08-25 08:59:30-05:00,2024-08-25 13:59:11,,,,,19.197,19.197,0.0,,2,0.0,0.0,0.0,0.0,,,lap,stop,149,151,,,manual,lap_swimming,,,,,,,2024-08-25 13:59:30,
2024-08-25 09:00:24-05:00,2024-08-25 13:59:30,,,,,53.94,53.94,50.0,,14,3.3372,3.3372,3.3372,3.3372,,,lap,stop,148,154,,,manual,lap_swimming,0.921875,,,,,,2024-08-25 14:00:24,
2024-08-25 09:02:10-05:00,2024-08-25 14:00:24,,,,,106.044,106.044,0.0,,5,0.0,0.0,0.0,0.0,,,lap,stop,130,155,,,manual,lap_swimming,,,,,,,2024-08-25 14:02:10,
2024-08-25 09:03:10-05:00,2024-08-25 14:02:10,,,,,60.116,60.116,50.0,,21,2.9952,2.9952,2.9952,2.9952,,,lap,stop,127,149,,,manual,lap_swimming,0.9453125,,,,,,2024-08-25 14:03:10,
2024-08-25 09:04:18-05:00,2024-08-25 14:03:10,,,,,67.618,67.618,0.0,,7,0.0,0.0,0.0,0.0,,,lap,stop,138,151,,,manual,lap_swimming,,,,,,,2024-08-25 14:04:18,
2024-08-25 09:04:24-05:00,2024-08-25 14:04:18,,,,,5.917,5.917,50.0,,1,30.423600000000004,30.423600000000004,30.423600000000004,30.423600000000004,,,lap,stop,129,129,,,manual,lap_swimming,0.265625,,,,,,2024-08-25 14:04:24,
2024-08-25 09:04:51-05:00,2024-08-25 14:04:24,,,,,26.752,26.752,0.0,,2,0.0,0.0,0.0,0.0,,,lap,stop,124,127,,,manual,lap_swimming,,,,,,,2024-08-25 14:04:51,
2024-08-25 09:05:38-05:00,2024-08-25 14:04:51,,,,,47.075,47.075,50.0,,12,3.8232000000000004,3.8232000000000004,3.8232000000000004,3.8232000000000004,,,lap,stop,131,146,,,manual,lap_swimming,0.765625,,,,,,2024-08-25 14:05:38,
2024-08-25 09:06:49-05:00,2024-08-25 14:05:38,,,,,70.824,70.824,0.0,,13,0.0,0.0,0.0,0.0,,,lap,stop,140,150,,,manual,lap_swimming,,,,,,,2024-08-25 14:06:49,
2024-08-25 09:07:40-05:00,2024-08-25 14:06:49,,,,,51.356,51.356,50.0,,15,3.5064,3.5064,3.5064,3.5064,,,lap,stop,140,150,,,manual,lap_swimming,0.890625,,,,,,2024-08-25 14:07:40,
2024-08-25 09:09:47-05:00,2024-08-25 14:07:40,,,,,126.926,126.926,0.0,,10,0.0,0.0,0.0,0.0,,,lap,stop,141,151,,,manual,lap_swimming,,,,,,,2024-08-25 14:09:47,
